,0,1,2,3
110,eoapwonj,"파스타가 4,900원?!가성비 미쳐버린 이탈리아 전통 생면파스타 맛집말도 안되는 착한 가격에 맛있는 [이석덕 생면파스타]🍝⚪ 매일매일 뽑는 부드럽고 쫄깃한 식감의 생면파스타⚪ KBS생생정보 / SBS모닝와이드 금요면탐정 출연🖥️!!!⚪ SBS 생방송투데이 먹킷리스트 출연 / 매스컴도 인정한 맛집⚪ 한국에서 찐 이탈리아 음식을 맛 볼 수 있는 곳 ⚪ 이탈리아 요리학교 + 쉐프 경력 종합 15년차 ⚪ 이탈리안 요리, 생면파스타 = 이석덕 👍⚪ 청결, 위생 최우선 안심식당으로 선정🏆❝ 맛집들이 많이 모여 있는 연남동에서 사람들이 꾸준히 방문하는 연남동 1위 맛집🏆❞•─────[이석덕생면파스타]─────•🏠 연남점)서울시 마포구 연남동 453-9번지 1층🏠 신촌점)서울시 서대문구 창천동 13-28 2층📞 02-332-6505✔ @chef_seokdeok💌 네이버 예약시 아란치니 서비스로 드립니다💓•────────────────────────────•　▶ 이석덕 생면파스타 l 메뉴 ◀“와인39000원”(와인 바틀 주문시 로마식 피자를 서비스로 드립니다)🔸️생트러플크림 파케리면 8,900원 👈대표메뉴🔸️신선한토마토 3,900원🔸️리코타치즈 콘킬리에면 4,900원🔸️오레키에테 알라 콘타디노 오일 5,900원🔸️오가닉 레몬 갈레티면 6,900원🔸️트러플 구운뇨끼 6,900원🔸️라구 알라 볼로네제 탈리아텔라 6,900원🔸️볼로네제라구 라자냐 7,900원🔸️보타르가 레몬 스파게티면 8,900원🔸️포카치아 고르곤졸라피자 10,900원🔸️포카치아 쌀루피피자 10,900원🔸️스모크치즈 발사믹양파 채끝스테이크 22,000원🔸️시칠리아식 해산물라구 6,900원 🔸️루꼴라 리코타치즈 라비올리 8,900원 .🍝생트러플크림은 이태리 북부 움브리아 지방의 최고급 블랙트러플 사용합니다🌟#연남동맛집 #신촌맛집 #이대맛집 #생면파스타 #파스타 #파스타바 #연트럴파크맛집 #서강대맛집 #가좌동맛집 #망원동맛집 #연희동맛집 #홍대맛집 #연남맛집 #파스타맛집 #연대맛집 #상암동맛집 #연남동파스타 #연남동데이트 #연남동와인 (광고)","['#연남동맛집', '#신촌맛집', '#이대맛집', '#생면파스타', '#파스타', '#파스타바', '#연트럴파크맛집', '#서강대맛집', '#가좌동맛집', '#망원동맛집', '#연희동맛집', '#홍대맛집', '#연남맛집', '#파스타맛집', '#연대맛집', '#상암동맛집', '#연남동파스타', '#연남동데이트', '#연남동와인']",158
111,hhhbistro,설연휴 앞 두고 여유 있는 시간이 지나고 있습니다연신내 도 조용합니다빨리 설연휴 가 왔으면 좋겠습니다오랜만에 가족 친지들 얼굴 봬고 싶네요#h3bistro 🇮🇹이태리비스트로,['#h3bistro'],49
112,weekjong,"Since 1971 전통의 경양식 전문점 까사빠보!!😊#까사빠보 #신세계본점 신본에 갈 때마다 까사빠보에 가고 싶어서 두근대는 나 ㅋㅋㅋ이번엔 부모님과 함께 방문!❣️후토마키 ₩23,000❣️돈카츠정식 ₩23,000❣️함박 스테이크 ₩23,000❣️화이트 라구 파스타 ₩21,000캬하... 역시 믿고 먹는 CASAPAVO❤️정갈한 차림이 더욱 맛도리를 더한다 ㅋㅋ가격은 조금 있는 편이지만 핵존맛🤗맛있게 잘 먹었습니다. #경양식 #후토마키 #돈카츠 #함박스테이크 #파스타 #라구파스타 #신세계백화점 #명동맛집 #을지로맛집 #서울맛집 #소통 #일상 #좋아요 #선팔맞팔 #먹팔 #맛집  #푸드스타그램  #집밥스타그램 #맛집스타그램 #먹스타그램 #daily #fff #f2f #foodporn #foodstagram #koreanfoods","['#까사빠보', '#신세계본점', '#경양식', '#후토마키', '#돈카츠', '#함박스테이크', '#파스타', '#라구파스타', '#신세계백화점', '#명동맛집', '#을지로맛집', '#서울맛집', '#소통', '#일상', '#좋아요', '#선팔맞팔', '#먹팔', '#맛집', '#푸드스타그램', '#집밥스타그램', '#맛집스타그램', '#먹스타그램', '#daily', '#fff', '#f2f', '#foodporn', '#foodstagram', '#koreanfoods']",169
113,gom_doll_e,맛나게 생긴 꾸덕쓰 #파스타,['#파스타'],43
114,charles_93o,#오픈 #open #파츠 #레스토랑 #스테이크 #파스타 #샐러드 #맛집 #강남n타워 #좋아요,"['#오픈', '#open', '#파츠', '#레스토랑', '#스테이크', '#파스타', '#샐러드', '#맛집', '#강남n타워', '#좋아요']",2
115,6gong_jbnu,3년만에 파스타를 만들어봤는데...실력 살아있구만...#파스타#육회,"['#파스타', '#육회']",2
116,eatplaylove2,Let’s EAT PLAY LOVE today 😚💛.💓EAT PLAY LOVE💓낮에는 레스토랑 이플러 / 밤에는 이플러 포차 로 만나요 🫡.#이플러 #강아지놀이터 #광안리맛집 #광안리애견동반 #키친이플러 #도심속애견놀이터 #광안리카페 #광안리핫플 #반려견 #부산맛집 #브런치카페#선팔 #맞팔 #slefie #애견동반 #부산핫플 #스테이크 #파스타 #커피 #foodporn #위스키 #와인 #계묘년,"['#이플러', '#강아지놀이터', '#광안리맛집', '#광안리애견동반', '#키친이플러', '#도심속애견놀이터', '#광안리카페', '#광안리핫플', '#반려견', '#부산맛집', '#브런치카페', '#선팔', '#맞팔', '#slefie', '#애견동반', '#부산핫플', '#스테이크', '#파스타', '#커피', '#foodporn', '#위스키', '#와인', '#계묘년']",13
117,saesol_1989,.선물받은 바질페스토로파스타랑 피자 만들어먹기👩‍🍳..#바질페스토 #바질파스타 #바질 #바질요리 #바질피자 #파스타 #피자 #또띠아피자 #바질토마토 #바질소스 #새솔동맛집 #홈쿡 #한끼식사 #우리집밥상 #🌿,"['#바질페스토', '#바질파스타', '#바질', '#바질요리', '#바질피자', '#파스타', '#피자', '#또띠아피자', '#바질토마토', '#바질소스', '#새솔동맛집', '#홈쿡', '#한끼식사', '#우리집밥상', '#🌿']",7
118,hooniekitchen,Lobster 🦞 ragu and bisque pasta....#pasta #lobster #bisque #ragu #seafood#foodsharinggroup#italianfoodbloggers #koreanfoodbloggers #homefinedining#beautifulfood #foodphotography #foodie #foodlover #homecook #dadcooks #healthyfood #주말요리 #아빠요리 #홈쿡 #우리집밥상 #아빠집밥 #요리스타그램 #집밥스타그램 #맛스타 #먹스타 #건강한식단 #파스타 #바닷가재 #랍스타 #해산물,"['#pasta', '#lobster', '#bisque', '#ragu', '#seafood', '#foodsharinggroup', '#italianfoodbloggers', '#koreanfoodbloggers', '#homefinedining', '#beautifulfood', '#foodphotography', '#foodie', '#foodlover', '#homecook', '#dadcooks', '#healthyfood', '#주말요리', '#아빠요리', '#홈쿡', '#우리집밥상', '#아빠집밥', '#요리스타그램', '#집밥스타그램', '#맛스타', '#먹스타', '#건강한식단', '#파스타', '#바닷가재', '#랍스타', '#해산물']",13
119,foodnoisyy,Do you like ASMR ? 😋Tag a friend 🤜🤛××Follow me for more videos 🍜Follow me for more videos 🌮Follow me for more videos 🍩××Video produced by: @asmr.honeylip ××Did you like the videos? Click here for more 👇××#mukbangasmr #mukbangers #asmr #asmrfood #eatingasmr #asmrvideo #mukbang #foodshow #mukbangasmr #mukbangvideo #먹방 #asmrcommunity #eatingshow #eatingsounds #eatingasmr #koreanfood #asianfood #chinesefood #asmrsounds #떡볶이 #asmreating #asmrfood #eatingsounds #koreanstreetfood #ramen #spicynoodles #koreannoodles #koreafood #파스타 #라면 #satisfying #oddlysatisfying #yummyfood #foodcravings,"['#mukbangasmr', '#mukbangers', '#asmr', '#asmrfood', '#eatingasmr', '#asmrvideo', '#mukbang', '#foodshow', '#mukbangasmr', '#mukbangvideo', '#먹방', '#asmrcommunity', '#eatingshow', '#eatingsounds', '#eatingasmr', '#koreanfood', '#asianfood', '#chinesefood', '#asmrsounds', '#떡볶이', '#asmreating', '#asmrfood', '#eatingsounds', '#koreanstreetfood', '#ramen', '#spicynoodles', '#koreannoodles', '#koreafood', '#파스타', '#라면', '#satisfying', '#oddlysatisfying', '#yummyfood', '#foodcravings']",144
120,daily.info__,단체 송년회 장소로 요기 어땡!⠀경기 수원시 #무빈와인 🍾⠀⠀와인이 무려 300가지나 있어서💥⠀원하는 종류의 #와인 과 함께⠀안주를 먹을 수 있는 곳이얌💕⠀⠀소믈리에분께 추천받은 와인과🍷⠀#파스타 #감바스 #치즈플래터 등⠀고급진 안주 먹으며 한 해 마무리해보쟝!!⠀⠀✔ 무빈와인⠀✔ 경기 수원시 영통구⠀✔ 영통로213번길 16 201호⠀✔ 031.202.0647⠀✔ 영업시간 18 : 00 ~ 02 : 00(새벽)⠀✔ 일요일 휴무⠀⠀⠀#수원와인 #수원와인바 #수원펍추천 #수원술집 #수원와인추천 #수원스테이크 #수원데이트 #수원나들이 #수원가볼만한곳 #수원다이닝바 #먹방 #맛집탐방 #먹스타그램,"['#무빈와인', '#와인', '#파스타', '#감바스', '#치즈플래터', '#수원와인', '#수원와인바', '#수원펍추천', '#수원술집', '#수원와인추천', '#수원스테이크', '#수원데이트', '#수원나들이', '#수원가볼만한곳', '#수원다이닝바', '#먹방', '#맛집탐방', '#먹스타그램']",3
121,chosteofm,"망원동에서 지내는 친구를 만났다. 어디에서 점심을 먹을까? 고민하다가 지도앱에 표시된 곳을 발견했다! 코브라파스타클럽. 😮언제 어디에서 누구에게 추천받았는지 정확한 기억은 없지만, ⭐️SDC 의 멤버에게 추천받은 것 같다!오픈 시간에 맞춰 도착했다. 외관부터 실내까지 독특하다. 특유의 갬성이 있는 것 같은데, 자고로 🍽️식당은 음식이 맛있어야 하는 법! 자리에 앉아 메뉴를 보니 🍝파스타와 🍕피자. 많은 사람들이 주문하는 🫐블루베리치즈 피자를 고르고, 추천받은 시그니처 메뉴인 파스타가브라스를 주문했다.먼저, 파스타가브라스의 모양이.. 뭐랄까? 국물없는 찌개에 스파게티 그리고 🍳달걀 노른자? 그런데 반전의 맛! 정말 맛있다👍 단순히 단짠 파스타가 아니라 치명적인 소스의 맛! 중독성이 있다! 면이 아니라 리조또를 만들어도 좋을 것 같다! 추천!다음으로 블루베리치즈 피자가 나왔다. 모양은 합격! 🫐블루베리와 🧀치즈가 맛있어 보인다! 물론 맛도 좋다! 도우 안에도 블루베리 페이스트가 들어있다. 치즈도 넉넉해서 좋다. 달달한 맛이 파스타와도 잘 어울린다. 한가지 아쉬운 점은 전체적으로 흐물흐물하다. 먹기에 불편하고 식감도 물컹하다. 바닥이 조금 더 바삭해서 맛과 모양을 잡아주면 좋을 것 같다.코브라파스타클럽의 파스타와 피자는 예상보다 훨씬 만족스러웠다! 그래서 호기심이 생겼고, 파스타를 하나 더 맛보기로 했다. 다시 추천받아 알리오올리오감베리를 주문! 아.. 과유불급. 🍤새우와 🧄마늘 그리고 🥦야채와 오일이 어우러져 풍미를 더해야 하는데, 급하게 만들어서인지 열기에 데친 것처럼 풋내가 난다. 스파게티와 재료들은 충분히 맛이 배지 않아 따로논다. 기대가 너무 컸던 것일까?🤔다음에 재방문해서 다른 메뉴들을 맛보고 정리하고 싶다! TMI📱스마트폰의 🗺️지도앱을 자주 사용하는데, 가고 싶은 곳과 다녀온 곳을 모두📍표시한다. 주로 사용하던 네이버앱은 2천개까지만 저장할 수 있었다. 그래서 새로운 맛집을 추천받으면 저장되어 있던 곳 가운데 지워야했다. 고객센터를 통해 더 저장할 수 있도록 늘려달라고 요청했는데, 당분간 계획이 없다는 답변을 받았었다.😅그리고 수개월이 지나 업데이트를 했는데.. 오호! 5천개까지 저장할 수 있도록 바뀌었다!🙏망원동에서 맛있는 파스타와 피자를 맛보고 싶다면,웨이팅 없는 식사를 원한다면,파스타가브라스: 16,500원알리오올리오감베리: 14,500원블루베리치즈피자: 17,000원#🇰🇷#Korea #Seoul #CobraPastaClub #Italian #Pasta #Pizza #Foodie #Yum #Yummy #서울 #망원동 #코브라파스타클럽 #이탈리안 #파스타 #파스타가브라스 #알리오올리오감베리 #피자 #블루베리치즈피자","['#🇰🇷', '#Korea', '#Seoul', '#CobraPastaClub', '#Italian', '#Pasta', '#Pizza', '#Foodie', '#Yum', '#Yummy', '#서울', '#망원동', '#코브라파스타클럽', '#이탈리안', '#파스타', '#파스타가브라스', '#알리오올리오감베리', '#피자', '#블루베리치즈피자']",19
122,kitchen_sowol,샌드위치&샐러드 샌드위치반쪽에 샐러드를 같이 드시는 구성이에요 ㅎ 샌드위치 샐러드는 추가 토핑으로 원하시는 구성으로 변경해서 드실 수있어요 ㅎ.. 💛샐러드 포장💛.케이쥰치킨샐러드- 8500새우구이샐러드- 8500훈제오리샐러드-8500새우마요샐러드-10.000부채살스테이크샐러드-10.000안심버섯구이샐러드-10.000새우베이컨샐러드 - 10.000크래미샐러드 - 8000고구마샐러드-8000단호박샐러드-8000.햄치즈샌드위치 햄에그샌드위치텐더샌드위치새우샌드위치고구마에그샌드위치스파이시크래미샌드위치..단체주문은 2-3일전에 예약 주세요❣️매장으로 미리 주문하시면 바로 픽업가능합니다☎️055.607.8896 #합성동소월 #소월 #합성동 #합성동맛집 #낙서맛집 #합성동파스타 #합성동카페 #합성동샐러드 #샐러드 #파스타 #리조또 #피자 #창원맛집 #창원카페 #배민 #포ㅑ장가능👌 #소월샐러드 #샌드위치 #마산샌드위치 #창원샌드위치#수제샌드위치#수제도시락#마산샌드위치 #마산도시락#마산샌드위치맛집#마산샌드위치도시락#랩샌드위치#마산랩샌드위치#랩샌드위치맛집#창원랩샌드위치,"['#합성동소월', '#소월', '#합성동', '#합성동맛집', '#낙서맛집', '#합성동파스타', '#합성동카페', '#합성동샐러드', '#샐러드', '#파스타', '#리조또', '#피자', '#창원맛집', '#창원카페', '#배민', '#포ㅑ장가능👌', '#소월샐러드', '#샌드위치', '#마산샌드위치', '#창원샌드위치', '#수제샌드위치', '#수제도시락', '#마산샌드위치', '#마산도시락', '#마산샌드위치맛집', '#마산샌드위치도시락', '#랩샌드위치', '#마산랩샌드위치', '#랩샌드위치맛집', '#창원랩샌드위치']",6
