Category,ID,Post_num,Followers,Contents,Tags,Tags_sum,Tags_count,Tags_rate,Likes,Scaled_likes,Contents_len
떡볶이,bon_appetit_._77,32.0,787.0,떡볶이 최강자  동대문 엽기떡볶이   올해 1월 2일에 엽기 떡볶이 세트메뉴가 리뉴얼 됐다는 소식에 이건 먹어야지     하고 주문했습니당   게다가 엽떡앱을 이용해 방문 포장시 3000원 할인이 가능하다고 해요  제가 주문한건 실속세트  17 500   오징어 튀김1개  1 000  입니다 방문 포장 할인을 받아 15 500원에 3명이서 먹고도 남았어요      일인당 5000원도 안드는 거잖아        엄마는 어묵러버   오빠는 떡 러버 저는 둘다 사랑하기 때문에 엽떡 반반으로 시켰습니당    어묵  떡 둘 다 포기 못해    맵찔이라 착한맛  셀프 주먹김밥은 이미 심플하지만 너무 맛있어서 계속 손이 가는건 다 아는 사실 튀김은 오징어 튀김이 정말 맛있었어요   이렇게 쫄깃쫄깃한 오징어라니    야채튀김도 작아서 두개 넣어주시는 센스  이렇게 통통한 김말이도 넘나 오랜만 ㅠ남은건 소분해놓고 내일도 먹어야쥐이  모두들 엽떡 앱 깔고 방문 포장해서 3000원 할인 받으세요    먹스타그램  먹스타  먹방  먹팔  먹팔맞팔  먹팔환영  맛집 맛집추천 맛집스타그램  맛집탐방 맛집투어 서울맛집  먹부림  food  foodstagram  likeforlikes  followforfollowback  좋반  맞팔환영 맞팔  좋아요  좋아요반사  떡볶이 엽기떡볶이 동대문엽기떡볶이  실속세트,"#먹스타그램, #먹스타, #먹방, #먹팔, #먹팔맞팔, #먹팔환영, #맛집, #맛집추천, #맛집스타그램, #맛집탐방, #맛집투어, #서울맛집, #먹부림, #food, #foodstagram, #likeforlikes, #followforfollowback, #좋반, #맞팔환영, #맞팔, #좋아요, #좋아요반사, #떡볶이, #엽기떡볶이, #동대문엽기떡볶이, #실속세트",26,9,34.62,22,0.0025839793281653,672
떡볶이,yoom_table,805.0,330.0,                            일주일에 몇번은 먹는 떡볶이   떡볶이  치즈떡볶이  분당떡볶이  우리집  ㅈㅣㅂㅂㅏㅂ  ㅎㅗㅁㅋㅜㄱ  ㅋㅜㄱㅅㅡㅌㅏㄱㅡㄹㅐㅁ  ㅇㅛㄹㅣㅅㅡㅌㅏㄱㅡㄹㅐㅁ  ㅈㅣㅂㅅㅜㄴㅇㅣ  ㅎㅗㅁㅂㅏㅂ  ㅎㅗㅁㅅㅡㅌㅏㄱㅡㄹㅐㅁ  ㅁㅏㅅㅅㅡㅌㅏㄱㅡㄹㅐㅁ  ㅁㅓㄱㅅㅡㅌㅏㄱㅡㄹㅐㅁ  아침메뉴  ㅈㅓㅁㅅㅣㅁ  ㅁㅏㅅㅈㅓㅁ  ㅈㅓㄴㅕㄱ  ㅁㅏㅅㅈㅓ  야식  ㅇㅠㅁㅌㅔㅇㅣㅂㅡㄹ,"#떡볶이, #치즈떡볶이, #분당떡볶이, #우리집, #ㅈㅣㅂㅂㅏㅂ, #ㅎㅗㅁㅋㅜㄱ, #ㅋㅜㄱㅅㅡㅌㅏㄱㅡㄹㅐㅁ, #ㅇㅛㄹㅣㅅㅡㅌㅏㄱㅡㄹㅐㅁ, #ㅈㅣㅂㅅㅜㄴㅇㅣ, #ㅎㅗㅁㅂㅏㅂ, #ㅎㅗㅁㅅㅡㅌㅏㄱㅡㄹㅐㅁ, #ㅁㅏㅅㅅㅡㅌㅏㄱㅡㄹㅐㅁ, #ㅁㅓㄱㅅㅡㅌㅏㄱㅡㄹㅐㅁ, #아침메뉴, #ㅈㅓㅁㅅㅣㅁ, #ㅁㅏㅅㅈㅓㅁ, #ㅈㅓㄴㅕㄱ, #ㅁㅏㅅㅈㅓ, #야식, #ㅇㅠㅁㅌㅔㅇㅣㅂㅡㄹ",20,2,10.0,14,0.0016443504815597,225
떡볶이,blue_sky119,1038.0,182.0, 떡볶이 애정은 줄일 수가 없네 만보걷기  걷스타그램 20230105,"#떡볶이, #만보걷기, #걷스타그램, #20230105",4,1,25.0,22,0.0025839793281653,38
떡볶이,siyunis_freedom,858.0,134.0,오늘 우리집 간만에  분식떡볶이 좋아하는 예비고3 수험생과 예비고딩을 위해  떡볶이  어묵꽂이 고용량 탄수화물 섭취와 함께할 땐 푸로틴워터20 다시팩으로 우린 육수에 어묵추가 어묵국물로 떡볶이 만들면 더 맛나용역시 울엄마표 고추장에 만든 떡볶이는먹고나서 거북하지 않고 좋으네용  홈메이드  간식  소울푸드  쌀떡볶이 디톡스예정  먹는오일  레몬오일  아티스트리,"#분식떡볶이, #떡볶이, #어묵꽂이, #푸로틴워터20, #홈메이드, #간식, #소울푸드, #쌀떡볶이, #디톡스예정, #먹는오일, #레몬오일, #아티스트리",12,1,8.33,3,0.000352360817477,201
떡볶이,jeongkwanho,2047.0,592.0, 가을풍경  화가촌취미미술학원 정순연회원 작품   교육의도 유화의 성질을 파악하고 전체적인 색감을 통하여  과정의 순서에 맞게 그려본다 배경 부분 표현기법과  완성도와 밀도를 올리는데 목적을둔다  교육내용   유화표현과정 재료 10호 작가명  정순연회원작 지도  정관호 화가촌  취미미술 학원 053 324 6989 유튜브TV  야외로Art   지도교수  정관호   35 39대한민국미술대전심사위원  한국미술진흥위원회위원장 네이버인물정보  화가정관호 공식카페  대구화실  대구취미미술  대구칠곡화실  화가정관호  화가촌취미미술학원  가을  풀  대추  떡볶이  밥  설경 가을풍경  소나무,"#가을풍경, #화가촌취미미술학원★정순연회원, #유화표현과정●재료:10호●작가명:, #화가촌, #취미미술, #야외로Art, #지도교수, #정관호, #35, #한국미술진흥위원회위원장, #화가정관호""공식카페, #대구화실, #대구취미미술, #대구칠곡화실, #화가정관호, #화가촌취미미술학원, #가을, #풀, #대추, #떡볶이, #밥, #설경, #가을풍경, #소나무",24,1,4.17,3,0.000352360817477,329
떡볶이,jeongkwanho,2047.0,592.0, 가을풍경  화가촌취미미술학원 오경회원 작품   교육의도 유화의 성질을 파악하고 전체적인 색감을 통하여  과정의 순서에 맞게 그려본다 배경 부분 표현기법과  완성도와 밀도를 올리는데 목적을둔다  교육내용   유화표현과정 재료 10호 작가명  오경회원작 지도  정관호 화가촌  취미미술 학원 053 324 6989 유튜브TV  야외로Art   지도교수  정관호   35 39대한민국미술대전심사위원  한국미술진흥위원회위원장 네이버인물정보  화가정관호 공식카페  대구화실  대구취미미술  대구칠곡화실  화가정관호  화가촌취미미술학원  가을  풀  대추  떡볶이  밥  설경 가을풍경,"#가을풍경, #화가촌취미미술학원★오경회원, #유화표현과정●재료:10호●작가명:, #화가촌, #취미미술, #야외로Art, #지도교수, #정관호, #35, #한국미술진흥위원회위원장, #화가정관호""공식카페, #대구화실, #대구취미미술, #대구칠곡화실, #화가정관호, #화가촌취미미술학원, #가을, #풀, #대추, #떡볶이, #밥, #설경, #가을풍경",23,1,4.35,17,0.0019967112990368,322
떡볶이,inyoung_525,5.0,36.0, 내가만든  요리  떡볶이  일상,"#내가만든, #요리, #떡볶이, #일상",4,2,50.0,5,0.0005872680291284,18
떡볶이,rei3e_,10.0,23.0,I loved this  I ll maybe try tteok next time   tteokbokki  streetfood  koreanfood  떡볶이,"#tteokbokki, #streetfood, #koreanfood, #떡볶이",4,2,50.0,4,0.0004698144233027,86
떡볶이,mimong_house,108.0,117.0, 미몽하우스  홈브런치미몽이보다 형아들 엄마들과 함께 한 아들 엄마들의 이야기 배울 점이 많고 즐거웠던 수다의 시간 리코타치즈 리가티파스타 스콘 떡볶이 아들엄마 맘껏뛰렴,"#미몽하우스, #홈브런치미몽이보다, #리코타치즈, #리가티파스타, #스콘, #떡볶이, #아들엄마, #맘껏뛰렴",8,1,12.5,22,0.0025839793281653,94
떡볶이,heesookko,1274.0,240.0,자유부인 마지막 날은 북적북적하게 보내본다밥 사줄랬더니 포장마차  분식 고르는 그녀 떡볶이  튀김  순대 꼬마김밥까지 알차게 묵고스타벅스 쳐돌이는 또  스타벅스 가서 커피랑 디저트몇시간을 떠들어도 모자란 우리의 수다내친구 액션라디오 ㅋㅋ2월에 또보장저녁은 핑클ㅋㅋㅋ 모임 독일 다녀오고 첨으로 배달음식이 아닌 상을 차려 초대해봄입장료는 와인으로  라끌렛 준비를 한두번 해본게 아닌데준비한 모든 재료를 소진한 모임은 첨이다ㄷㄷㄷㄷ담엔 더 많은 양을 준비해서 모여야할듯 ㅋ알차게 보낸 3일서연아 여름캠프도 또      갈거지  자유부인day3  먹스타그램  생크림카스텔라  샐러드 술스타그램  와인,"#분식, #떡볶이, #튀김, #순대, #스타벅스, #라끌렛, #자유부인day3, #먹스타그램, #생크림카스텔라, #샐러드, #술스타그램, #와인",12,5,41.67,14,0.0016443504815597,332
떡볶이,messi_noona,512.0,7601.0, 부산 야경과 함께하는 떡볶이 맛집  상국이네 해운대 에서 잘 놀고 먹고 갑니다 맛스타   먹스타  맛스타그램  먹팔  맛집스타그램  냠냠  먹부림  푸드스타그램  꿀맛  맛있다  맛있다그램  먹스타맞팔 일상스타그램  일상  데일리  소통  맞팔  좋아요  선팔  좋아요반사  셀카  팔로우  셀피  인친  좋반  선팔하면맞팔  셀스타그램,"#부산, #떡볶이, #해운대, #맛스타, #먹스타, #맛스타그램, #먹팔, #맛집스타그램, #냠냠, #먹부림, #푸드스타그램, #꿀맛, #맛있다, #맛있다그램, #먹스타맞팔, #일상스타그램, #일상, #데일리, #소통, #맞팔, #좋아요, #선팔, #좋아요반사, #셀카, #팔로우, #셀피, #인친, #좋반, #선팔하면맞팔, #셀스타그램",30,8,26.67,55,0.0064599483204134,189
떡볶이,kingbear.toppoki,29.0,112.0,곰하 전날 밤 부터 내리던 비는 오늘까지도 조금씩 내리고 있습니다 겨울이지만 가을 같은 느낌이 드네요비가 오는 날은 문을 활짝 열어두어도 오시는 분들이 많이 없어요   비가 오면 나서기 쉽지않으니까요 ㅎㅎ그래도 찾아주실 손님들을 위해 따뜻하게 기다리고 있겠습니다 흐린날 빨간떡볶이는 항상 보온ON   쌀쌀해지는 날씨 감기조심하세요   비오는날  고강동  고강동분식  왕곰분식  떡볶이  순대  어묵  튀김 곰사장  감기조심하세요,"#비오는날, #고강동, #고강동분식, #왕곰분식, #떡볶이, #순대, #어묵, #튀김, #곰사장, #감기조심하세요",10,3,30.0,10,0.0011745360582569,239
떡볶이,kingbear.toppoki,29.0,112.0,조금 따뜻했던 낮 조금씩 쌀쌀해지는 저녁매콤달콤 떡볶이에 튀김이 딱     고강동  떡볶이  튀김  퇴근길분식 왕곰분식  고리울동굴시장가까이,"#고강동, #떡볶이, #튀김, #퇴근길분식, #왕곰분식, #고리울동굴시장가까이",6,2,33.33,22,0.0025839793281653,78
떡볶이,kingbear.toppoki,29.0,112.0,곰하 왕곰분식 입니다 날씨가 조금 따뜻해졌네요  거 분식먹기 딱 좋은 날 입니다 ㅎㅎ오시는 분들 기다리겠습니다  ㅡ 그리고 감기 조심하세요  고강동  고강동분식 왕곰분식  떡볶이  순대  튀김  어묵 곰사장  감기조심하세요,"#고강동, #고강동분식, #왕곰분식, #떡볶이, #순대, #튀김, #어묵, #곰사장, #감기조심하세요",9,3,33.33,14,0.0016443504815597,124
떡볶이,kingbear.toppoki,29.0,112.0,곰사장의 아침 혹은 점심 또는 저녁 중 한끼  입니다 오늘은 카레와 순두부찌개를 만들었구요토마토 소스와 오뚜기 카레분말 조합으로 쬐금의 후레쉬함을 더 해봤슴니돠 고리울 동굴시장에서 직접 두부를 만드시는 사장님이 계신데 순두부도 참 맛있더라구요 오늘도 감사히 먹겠습니다  지금 식사하시는 분들도 맛있게 드세요 고강동  왕곰분식  떡볶이  곰사장한끼  토마토카레  순두부찌개  고리울동굴시장,"#고강동, #왕곰분식, #떡볶이, #곰사장한끼, #토마토카레, #순두부찌개, #고리울동굴시장",7,1,14.29,21,0.0024665257223396,216
떡볶이,kingbear.toppoki,29.0,112.0,사실 완전히 다 회복이 되지 않았습니다 but  계속 누워있을 수 없었어요 분식에 이 한몸 불싸오르리   힘을 모아주세요    퐈이야    고강동  왕곰분식  고강동분식 떡볶이  순대  튀김  어묵 사랑과 관심 그리고 매출,"#왕곰분식, #고강동분식, #떡볶이, #순대, #튀김, #어묵, #사랑과",7,3,42.86,22,0.0025839793281653,124
떡볶이,hanammanager,12.0,292.0, 배달의민족입점 대용량음료 부터  디저트 까지 메뉴가 진짜진짜 많아 다음에 와플이랑 커피도 마시러 또 가야지    봉명동내커피하남미사점  경기도 하남시 망월동 1201 6  0504 2015 4856  일 목  11 00 23 00  금 토  11 00 24 00  배달환영 봉명동내커피 하남봉명동내커피 로투스버터토스트 까르보나라떡볶이 떡볶이 하남커피 하남카페 하남디저트 하남토스트 하남맛집 미사맛집 디저트맛집 배달카페 배민디저트 배달가능 배달맛집 포장맛집 하남배달 하남배달맛집 하남배민맛집 배민맛집 하남배민 배달의민족 ,"#배달의민족입점, #대용량음료, #디저트, #봉명동내커피하남미사점, #봉명동내커피, #하남봉명동내커피, #로투스버터토스트, #까르보나라떡볶이, #떡볶이, #하남커피, #하남카페, #하남디저트, #하남토스트, #하남맛집, #미사맛집, #디저트맛집, #배달카페, #배민디저트, #배달가능, #배달맛집, #포장맛집, #하남배달, #하남배달맛집, #하남배민맛집, #배민맛집, #하남배민, #배달의민족??",27,1,3.7,2,0.0002349072116513,291
떡볶이,joo_jeongyeon,36.0,15000.0,금요일 점심은 즉떡이지 다들 맛점하셨나요 ,,0,0,0.0,757,0.088912379610054,23
떡볶이,gimboeun222,210.0,65.0,오늘 점심은 분위기있게  좋은 분들이랑  일기장  출근  기아  기아자동차  기아카마스터  기아빛고을대리점  광주  신차출고  신차계약  차량인도  차량시승   아침메뉴  분식  참치김밥  치즈라면  떡볶이  물만두  저녁메뉴  국밥  현대옥  볼링  볼린이  신갠지,"#일기장, #출근, #기아, #기아자동차, #기아카마스터, #기아빛고을대리점, #광주, #신차출고, #신차계약, #차량인도, #차량시승, #아침메뉴, #분식, #참치김밥, #치즈라면, #떡볶이, #물만두, #저녁메뉴, #국밥, #현대옥, #볼링, #볼린이, #신갠지",23,2,8.7,2,0.0002349072116513,149
떡볶이,aengzuu,14.0,20.0,먹고싶다 덕복희지금 당장,,0,0,0.0,19,0.0022316185106882,13
떡볶이,jin0go50,639.0,164.0,                                       이가네 떡볶이    떡튀세트  어묵깡통시장안 떡볶이 맛집 이가네떡볶이여러 방송에서 나올 만큼 맛집이다부산 깡통사장에서 씨앗호떡도 유명하지만 떡볶이 또한 유명한데 한번을 안먹어서 떡 사러 온김에 점심을 떡볶이로 해결떡튀세트 고구마튀김  오징어튀김 매우 빨갛지만 별로 맵지 않은 달큰한 양념에 튀김 두개가 버무리로 나온다  떡은 쌀떡으로 쫄깃하고 양념엔 채썬 야채가 들어 있는데 양념 듬뿍 찍어 먹어야 맛있다  튀김은 크기가 꽤 컸고 회전율이 좋아 거의 막 튀긴 튀김을 먹을 수 있는데 요게 아주 바삭하니 참 맛있었다 기대만큼 떡볶이가 맛있지는 않았지만 튀김을 넘 맛있게 먹어서 다음엔 튀김만 버무리로 시키고 오뎅을 같이 하면 딱 좋을듯 하다 이가네떡볶이 부평깡통시장 깡통시장 떡볶이 부산 부산여행 맛집투어 맛있다그램 먹스타그램 먹깨비 일상 일상기록 데일리 데일리그램 부부스타그램  부부 부부일상 dailylife daily mydiary newdiary,"#이가네떡볶이, #부평깡통시장, #깡통시장, #떡볶이, #부산, #부산여행, #맛집투어, #맛있다그램, #먹스타그램, #먹깨비, #일상, #일상기록, #데일리, #데일리그램, #부부스타그램, #부부, #부부일상, #dailylife, #daily, #mydiary, #newdiary",21,3,14.29,1,0.0001174536058256,515
떡볶이,covege.cafe,315.0,205.0,코베지카페떡볶이파스타직접만든 하얀치즈와 잘 섞어드시면훨   씬 부드럽고맛있어요살짝 매콤한데요 부드러운 치즈가 잡아줘요ㅎ요즘 자꾸 치즈가 묵직하게 만들어져요속상하게   근데 그래도 맛나요ㅎㅎ계속 건강하게 만들어볼께요ㅎ 비오는날  떡볶이  분식,"#비오는날, #떡볶이, #분식",3,2,66.67,17,0.0019967112990368,134
떡볶이,toboki_sindang,37.0,357.0,리뉴얼된 토보키 맛있게 먹는방법  토보키의 꿀팁을 보고 떡볶이를 드셔보세요 떡볶이와 토핑을 다양한 조합으로 즐기실수 있습니다 오늘 떡볶이에 진한 어묵 국물 한잔하기 딱좋은 날씨네요  금요일 저녁은 토보키 ,,0,0,0.0,6,0.0007047216349541,114
떡볶이,toboki_sindang,37.0,357.0,토보키의 야심작  소프트쉘 크랩 떡볶이 입니다 소프트쉘크랩은 껍찔채 먹을수있는 크랩이에요  그래서 부드럽고 더욱 고소한 맛을 느끼실수 있습니다  이국적인 맛의 크랩떡볶이 한번 경험해보세요 ,,0,0,0.0,42,0.0049330514446793,105
떡볶이,cooking_won,41.0,430.0, 부산  부산맛집  호떡     요즘같은 물가상승시기에 500원짜리 호떡 보신분      온천시장  생활의달인유투버  웅이 가 다녀간 맛집입니당떡볶이  만두3개 단돈 1000원말그대로 혜자인곳   할머니 오래오래 장사해주세요    ,"#부산, #부산맛집, #호떡, #온천시장, #생활의달인유투버, #웅이",6,0,0.0,41,0.0048155978388536,129
떡볶이,ju.kyung.a,7.0,36.0, 양푼떡볶이 떡볶이 오징어 양푼떡볶이오징어 배산역 배산역5번출구 맛집 연산동맛집 망미동맛집 배산역맛집 두꺼비 두꺼비집 술맛집 풍덕천두꺼비집,"#양푼떡볶이, #떡볶이, #오징어, #양푼떡볶이오징어, #배산역, #배산역5번출구, #맛집, #연산동맛집, #망미동맛집, #배산역맛집, #두꺼비, #두꺼비집, #술맛집, #풍덕천두꺼비집",14,2,14.29,4,0.0004698144233027,77
떡볶이,red_hat0930,11.0,78.0,春節期間初一至初三休息  辣炒年?  萬華  韓式料理  떡볶이  taiwan,"#辣炒年?, #萬華, #韓式料理, #떡볶이, #taiwan",5,1,20.0,1,0.0001174536058256,40
떡볶이,stella._sejong,16.0,5.0,안녕하세요    1월 13일 금요일 새 기름입니다       오늘은 흐리고 추적추적 소나기가 내려요  흐린 날 저녁  반짝이는 별    이 보이지 않아 답답하다면    스텔라떡볶이 세종아름점의 별가루와 떡볶이를 먹으면 되지요   ?   ?   ?   취금찬옥이라는 말이있습니다 금으로 밥을 짓고 옥으로 반찬을 만든다는 뜻인데 금으로 떡볶이를 볶고  옥으로 튀김을 튀긴다는 마음가짐으로 고객님께 최상의 품질의 음식을 제공 해드릴 수 있도록 노력하는 스텔라떡볶이 세종아름점이 되겠습니다 오늘도 맛있게 준비해드릴게요        세종배달  세종떡볶이  세종스텔라떡볶이  스텔라떡볶이세종  스텔라떡볶이세종아름점  맛집 세종맛집  세종  떡복이맛집 메뉴추천  떡볶이  스텔라떡볶이 아름동맛집,"#세종배달, #세종떡볶이, #세종스텔라떡볶이, #스텔라떡볶이세종, #스텔라떡볶이세종아름점, #맛집, #세종맛집, #세종, #떡복이맛집, #메뉴추천, #떡볶이, #스텔라떡볶이, #아름동맛집",13,2,15.38,2,0.0002349072116513,381
떡볶이,capsyong_company,468.0,73000.0,캡숑 떡볶이의 매력을 맛보고 싶으시다면                       구매는 프로필 링크    캡숑스토어에서   캡숑을 찾는 이유      시중에 판매되는 자극적인 맛이 아닌 태양초만의 고유 맛 그대로    중독성 있는 맛  그리움에 잠기는 맛   쌀떡같은 밀떡으로 식은 후에도 쫀득쫀득 말랑말랑  고래사 어묵으로 더욱 맛있는 고퀄 오뎅       캡숑떡볶이 캡숑나게 먹는 법      캡숑로제떡볶이1  물 300ml   휘핑크림 250ml를 냄비에 투하한다 2  소스와 캡숑떡을 넣고 잘 저어준다 3  기호에 맞게 소세지와 치즈를 넣고 끓여준다  당면을 추가하실 분들은 물을 더 넉넉히 넣어주세요        캡숑라볶이  라볶이는 물 550ml  캡숑떡볶이레시피에서 어묵 넣을 때 라면사리도 함께 넣어주면 끝       캡숑볶음밥  볶음밥은 물 550ml  떡볶이를 다 먹은 후 남은 양념에  양념이 많으면 양 조절해주세요  밥을 넣고 볶다가  치즈 김가루 참기름 옥수수콘 등을 기호에 맞게 넣어주면 끝     떡볶이  떡스타그램  캡숑떡볶이  캡숑컴퍼니  kcm떡볶이  국민간식  LIKE  韓?トッポッキ  떡볶이그램  떡볶이스타그램  떡매니아  떡볶이매니아  밀떡  울트라캡숑떡볶이  캡숑스토어  캡숑컴퍼니  캡숑짜장떡볶이  떡볶이밀키트  밀떡  캡숑짜장떡볶이,"#떡볶이, #떡스타그램, #캡숑떡볶이, #캡숑컴퍼니, #kcm떡볶이, #국민간식, #LIKE, #韓?トッポッキ, #떡볶이그램, #떡볶이스타그램, #떡매니아, #떡볶이매니아, #밀떡, #울트라캡숑떡볶이, #캡숑스토어, #캡숑컴퍼니, #캡숑짜장떡볶이, #떡볶이밀키트, #밀떡, #캡숑짜장떡볶이",20,3,15.0,1,0.0001174536058256,657
떡볶이,capsyong_company,468.0,73000.0,캡숑 떡볶이의 매력을 맛보고 싶으시다면                       구매는 프로필 링크    캡숑스토어에서   캡숑을 찾는 이유      시중에 판매되는 자극적인 맛이 아닌 태양초만의 고유 맛 그대로    중독성 있는 맛  그리움에 잠기는 맛   쌀떡같은 밀떡으로 식은 후에도 쫀득쫀득 말랑말랑  고래사 어묵으로 더욱 맛있는 고퀄 오뎅       캡숑떡볶이 캡숑나게 먹는 법      캡숑로제떡볶이1  물 300ml   휘핑크림 250ml를 냄비에 투하한다 2  소스와 캡숑떡을 넣고 잘 저어준다 3  기호에 맞게 소세지와 치즈를 넣고 끓여준다  당면을 추가하실 분들은 물을 더 넉넉히 넣어주세요        캡숑라볶이  라볶이는 물 550ml  캡숑떡볶이레시피에서 어묵 넣을 때 라면사리도 함께 넣어주면 끝       캡숑볶음밥  볶음밥은 물 550ml  떡볶이를 다 먹은 후 남은 양념에  양념이 많으면 양 조절해주세요  밥을 넣고 볶다가  치즈 김가루 참기름 옥수수콘 등을 기호에 맞게 넣어주면 끝     떡볶이  떡스타그램  캡숑떡볶이  캡숑컴퍼니  kcm떡볶이  국민간식  LIKE  韓?トッポッキ  떡볶이그램  떡볶이스타그램  떡매니아  떡볶이매니아  밀떡  울트라캡숑떡볶이  캡숑스토어  캡숑컴퍼니  캡숑짜장떡볶이  떡볶이밀키트  밀떡  캡숑짜장떡볶이,"#떡볶이, #떡스타그램, #캡숑떡볶이, #캡숑컴퍼니, #kcm떡볶이, #국민간식, #LIKE, #韓?トッポッキ, #떡볶이그램, #떡볶이스타그램, #떡매니아, #떡볶이매니아, #밀떡, #울트라캡숑떡볶이, #캡숑스토어, #캡숑컴퍼니, #캡숑짜장떡볶이, #떡볶이밀키트, #밀떡, #캡숑짜장떡볶이",20,3,15.0,1,0.0001174536058256,657
떡볶이,capsyong_company,468.0,73000.0,캡숑 떡볶이의 매력을 맛보고 싶으시다면                       구매는 프로필 링크    캡숑스토어에서   캡숑을 찾는 이유      시중에 판매되는 자극적인 맛이 아닌 태양초만의 고유 맛 그대로    중독성 있는 맛  그리움에 잠기는 맛   쌀떡같은 밀떡으로 식은 후에도 쫀득쫀득 말랑말랑  고래사 어묵으로 더욱 맛있는 고퀄 오뎅       캡숑떡볶이 캡숑나게 먹는 법      캡숑로제떡볶이1  물 300ml   휘핑크림 250ml를 냄비에 투하한다 2  소스와 캡숑떡을 넣고 잘 저어준다 3  기호에 맞게 소세지와 치즈를 넣고 끓여준다  당면을 추가하실 분들은 물을 더 넉넉히 넣어주세요        캡숑라볶이  라볶이는 물 550ml  캡숑떡볶이레시피에서 어묵 넣을 때 라면사리도 함께 넣어주면 끝       캡숑볶음밥  볶음밥은 물 550ml  떡볶이를 다 먹은 후 남은 양념에  양념이 많으면 양 조절해주세요  밥을 넣고 볶다가  치즈 김가루 참기름 옥수수콘 등을 기호에 맞게 넣어주면 끝     떡볶이  떡스타그램  캡숑떡볶이  캡숑컴퍼니  kcm떡볶이  국민간식  LIKE  韓?トッポッキ  떡볶이그램  떡볶이스타그램  떡매니아  떡볶이매니아  밀떡  울트라캡숑떡볶이  캡숑스토어  캡숑컴퍼니  캡숑짜장떡볶이  떡볶이밀키트  밀떡  캡숑짜장떡볶이,"#떡볶이, #떡스타그램, #캡숑떡볶이, #캡숑컴퍼니, #kcm떡볶이, #국민간식, #LIKE, #韓?トッポッキ, #떡볶이그램, #떡볶이스타그램, #떡매니아, #떡볶이매니아, #밀떡, #울트라캡숑떡볶이, #캡숑스토어, #캡숑컴퍼니, #캡숑짜장떡볶이, #떡볶이밀키트, #밀떡, #캡숑짜장떡볶이",20,3,15.0,3,0.000352360817477,657
