,ID,Contents,Tags,Likes,Scaled_Likes,Tag_count
426,hyonga123,33 무료배송 1년 되었나 싶다당첨 되서 먹어 봤는데 맛있어서 주문우리 아들택배 기다리다 포기하고 저녁 먹고 학원 감역시 떡이 냉장떡hongcornermarket 내돈내산 홍코너 떡볶이,"#내돈내산, #홍코너, #떡볶이",7.0,0.000822175240779892,3
427,_ho.ho.ho1,떡볶이 야식야식으로 먹는 떡볶이는 언제나 맛있다특히 내가 제일 좋아하는건 우리동네에 있는 떡볶이 전문점의 해물떡볶이,"#떡볶이, #야식야식으로",3.0,0.00035236081747709656,2
428,5free5free,한때 지역에서 유명했던 떡볶이 밀키트한 67년전 프리마켓에서 몇번 샀었던 청주 떡볶이 세트인스타 둘러보다우연한 기회가 되어 다시 먹어본다딸아이랑 중간맛으로 끓여 먹었는데약간 맵삭하니 맛있게 매운정도무엇보다 밀떡이 생밀떡이라 쫄깃쫄깃하고 잘 퍼지지가 않아 좋네입짧은 딸아이가 너무 맛있다고 엄지척을 떡볶이 끓일때 나만의 비법이 있다면떡볶이에 야채 있는거 다 넣어도 마늘은 절대 넣지 않는다는 것집밥 집밥메뉴 집밥스타그램 집밥그램 홈쿡 아점 아점메뉴 아점밥상 점심 점심메뉴 점심식사 점심밥상 점심밥 엄마집밥 오늘밥상 저녁 저녁메뉴 저녁밥 저녁밥상 엄마밥 엄마밥상 집반찬 koreanfood 떡볶이 떡볶이밀키트 청떡 청주떡볶이 떡맥 즉석떡볶이 떡볶이맛집,"#집밥, #집밥메뉴, #집밥스타그램, #집밥그램, #홈쿡, #아점, #아점메뉴, #아점밥상, #점심, #점심메뉴, #점심식사, #점심밥상, #점심밥, #엄마집밥, #오늘밥상, #저녁, #저녁메뉴, #저녁밥, #저녁밥상, #엄마밥, #엄마밥상, #집반찬, #koreanfood, #떡볶이, #떡볶이밀키트, #청떡, #청주떡볶이, #떡맥, #즉석떡볶이, #떡볶이맛집",167.0,0.019614752172891707,30
429,ilovebbang__,오늘의 맛집 할머니가래떡볶이가격 남순모 세트 17900원  순살치킨 8000원  남포동떡볶이단품 7900원 떡볶이 주문하면 파마산가루 기본 제공 떡볶이에 파마산가루 찍먹하면 존맛 그 자체 그냥 먹는 것보다 훨신 맛있음 어묵튀김이 신전에만 있다고 할가떡에서 훨씬 통통한 어묵튀김 맛보기 가능 꾸덕파는 남포동떡볶이  국물낭낭파는 할머니가래떡볶이 순살치킨보단 순대나 수제꼬마김밥 추천꾸덕한 떡볶이를 선호하시는 분들은 무조건 남포동떡볶이 주문 필수 메모 필수 맵기 단계도 조절할 수 있어서 취향과 입맛에 따라 주문하시면 될 것 같아요 얼큰한 거 좋아하시는 분들은 2단계나 3단계 추천드려요 떡볶이를 주문하면 파마산가루를 기본으로 제공해줘서 좋더라고요 찍먹은 필수 내돈내산 할머니가래떡볶이 떡볶이 맛집 떡볶이맛집 서울맛집 서울맛집추천 서울카페 서울여행 서울데이트 분식 분식맛집 강남맛집 찐맛집 맛집추천 먹스타그램 맛스타그램 먹스타 먹팔 먹팔해요 먹팔환영 맞팔 맞팔환영 좋반 소통 푸드 food,"#내돈내산, #할머니가래떡볶이, #떡볶이, #맛집, #떡볶이맛집, #서울맛집, #서울맛집추천, #서울카페, #서울여행, #서울데이트, #분식, #분식맛집, #강남맛집, #찐맛집, #맛집추천, #먹스타그램, #맛스타그램, #먹스타, #먹팔, #먹팔해요, #먹팔환영, #맞팔, #맞팔환영, #좋반, #소통, #푸드, #food",33.0,0.003875968992248062,27
430,neul1232,먹스타 떡볶이 튀김,"#먹스타, #떡볶이, #튀김",70.0,0.00822175240779892,3
431,leesangwings,택배 오자마자 2인분 한 팩 개시식용유 한숟가락파한줌물360팍팍 끓여만 주면10분 안에 뚝딱매콤달달구리떡볶이 좋아하는 울 식구들맛나게 드세요특히 탱이많이 먹어떡볶이 진짜로옛날문방구에서사먹던맛이남추억돋네옥주부떡볶이,"#떡볶이, #진짜로, #옛날문방구에서사먹던맛이남, #추억돋네, #옥주부떡볶이",12.0,0.0014094432699083862,5
432,eunjin__heo,오일장 나들이지니봉봉유리봉봉 맹장수술퇴원후 첫외출 봉봉아 수술한사람치고 때깔 넘좋은거 아녀오늘 좀 더 이쁘다 너비는 보슬보슬 내리지만 운동삼아 장보러오일장으로  33일단 묵자떡볶이 순대 김밥 맛있게 먹고양손 무겁게 장보기봉봉맹장수술한곳 터지믄 안돼니까 집까지 모셔가 봉다리봉다리들어다 주는데하늘보니 까마귀 정모시간인지 전기줄에 백만스무마리는 앉은듯한데  떼로 더 몰려오는군먼 우와커피한잔 얻어먹고 집으로 귀가해 저녁밥준비고등어굽고 뜨끈한 손두부썰어 밑반찬과 대령서방님이랑 귀요미아들둘이서 맛있게 먹는모습만 봐도 배부르구낭오일장 가길 잘해쒀brbb7788제주오일장떡볶이순대김밥시장이반찬오늘집밥밥저녁밥 고등어구이손두부메츄리알장조림 보리새우볶음검은콩조림방울토마토아빠와아들먹는것만봐도배불러,"#제주오일장, #떡볶이, #순대, #김밥, #시장이반찬, #오늘집밥, #밥, #저녁밥, #🍚, #고등어구이, #손두부, #메츄리알장조림, #보리새우볶음, #검은콩조림, #방울토마토, #아빠와아들👨\u200d👦, #먹는것만봐도배불러",49.0,0.005755226685459244,17
433,hi_kmy,230112 서울 강서구 미담분식 떡볶이 순대 튀김 오뎅 진로이즈백 신랑이퇴근길에 안주하라고사다준 분식세트,"#230112, #서울, #강서구, #미담분식, #떡볶이, #순대, #튀김, #오뎅, #진로이즈백, #신랑이퇴근길에, #안주하라고사다준, #분식세트",23.0,0.002701432933991074,12
434,lohn1122,키리모찌떡볶이 구운모찌 위에 따끈매콤한 양념을얹어보았어요 쫄깃한 식감이 살아서한참 매료되었네요 만들다가 끝부분은 못봤어서신랑에게 이렇게 이렇게 모찌 위에 붓는게 맞느냐고 재차 물어보면서 부었네용 색다르게 만들고 붓는 부분이재밌었어요 새댁일상 신혼 요리스타그램떡볶이 사랑받는아내,"#키리모찌떡볶이, #새댁일상, #신혼, #요리스타그램, #떡볶이, #사랑받는아내💕",14.0,0.001644350481559784,6
435,kimchi_deukbogi,Pug Kimchideukbogi김치떡볶이퍼그사랑해life,"#Pug, #Kimchi, #deukbogi, #김치, #떡볶이, #퍼그, #사랑해, #life, #八哥",5.0,0.0005872680291284943,9
436,daily.info__,주문 즉시 조리되어 더욱 바삭한경기 파주시 신통치킨운정점깨끗한 기름에 튀겨지는 치킨 은튀김옷은 얇고 바삭하면서 속은 부드럽더라궁옛날통닭 스타일의 신통치킨 이나술안주로 먹기 좋은 똥집튀김 닭발튀김닭요리 외에 떡볶이 어묵탕 도 준비되어 있으니시원한 맥주 한 잔 하며 치킨 한 번 뜯어볼깡 신통치킨 운정점 경기 파주시 가람로21번길 6133 1층 0319476500 영업시간 15  00  24  00 라스트오더 23  20 화요일 휴무 배달 포장 가능 배민 배달특급와동동치킨 와동동안주 와동동배달 파주치킨 파주치킨맛집 파주술안주 파주안주맛집 파주가볼만한곳 파주배달추천 파주술안주추천 선팔맞팔 맛집탐방,"#신통치킨운정점⠀⠀깨끗한, #치킨, #신통치킨, #똥집튀김, #닭발튀김⠀닭요리, #떡볶이, #어묵탕, #맥주, #와동동치킨, #와동동안주, #와동동배달, #파주치킨, #파주치킨맛집, #파주술안주, #파주안주맛집, #파주가볼만한곳, #파주배달추천, #파주술안주추천, #선팔맞팔, #맛집탐방",0.0,0.0,20
437,matdoridoritos,한잔의추억압구정 노포 맛집 고추튀김으로 유명한데 치킨이 존맛임 바삭한 옛날통닭 맛 떡볶이도 존맛맛치킨 레전드 바삭한 옛날통닭 맛 떡볶이  재료 풍부 떡 쫀득 맛있음 고유의 맛이 있는 떡볶이임분위기시끄러움가격치킨 17000떡볶이 15000좀 비쌈끝,#한잔의추억압구정,12.0,0.0014094432699083862,1
438,jjuddunge,은혜즉석떡볶이떡볶이 2인분 쫄면어린이대공원역 5번출구은혜즉석떡볶이 즉석떡볶이 어린이대공원맛집 세종대맛집 건대맛집 떡볶이맛집 짜장떡볶이 데일리그램 맛스타그램 찐맛집 일상,"#떡볶이, #은혜즉석떡볶이, #즉석떡볶이, #어린이대공원맛집, #세종대맛집, #건대맛집, #떡볶이맛집, #짜장떡볶이, #데일리그램, #맛스타그램, #찐맛집, #일상",70.0,0.00822175240779892,12
439,redberry07,3일간의 도시락데이 끝에 외식데이 로제 맛있네 어차피 망한 김에 퇴근길에도 고칼로리 핫도그  꿈떡꿈떡 로제떡볶이 떡볶이 분식 광화문 명랑핫도그 먹스타그램,"#꿈떡꿈떡, #로제떡볶이, #떡볶이, #분식, #광화문, #명랑핫도그, #먹스타그램",12.0,0.0014094432699083862,7
440,muk_jerry,협찬 치즈폭포가 쏟아지는 떡볶이입니당 성수동맛집 tigersnackfnb 치즈가 정말 많아서 먹기 힘든 떡볶이입니당 성수동에서 흔치 않은 갓성비 넘치는 곳이에요뚝배기에 담겨나와서 따듯하게 먹기도 좋아요퇴근 후 맥주랑 먹기 딱일듯요 크림소스매콤소스 같이나오는 호랑이 돈까스도 아주 굳 빠삭촉촉하구 양도 많아서 식사용으로도 좋겠더라구요성수역에서 완전 가깝고 식사메뉴도 많아서 배달주문도 끊기지않았어요성수동 직장인분들 여기 꼭 가보세요 호랑이분식 성수맛집 성수역맛집 성수역떡볶이 성수역혼밥 성수역분식 성수역점심 성수역밥집 떡볶이 떡볶이스타그램 치즈라볶이 떡볶이레시피 성수역돈까스 성수돈까스 돈까스맛집 성수분식집 먹팔소통,"#협찬, #성수동맛집, #호랑이분식, #성수맛집, #성수역맛집, #성수역떡볶이, #성수역혼밥, #성수역분식, #성수역점심, #성수역밥집, #떡볶이, #떡볶이스타그램, #치즈라볶이, #떡볶이레시피, #성수역돈까스, #성수돈까스, #돈까스맛집, #성수분식집, #먹팔소통",70.0,0.00822175240779892,19
441,youzz_c0metrue,경산시너지다이어트 유목민이시던 내님저의 변화되는 모습을 유심히지켜보셨다며 확신을 가지고8일부터 스타트헬스챌린지를 시작하시는 내님새해니까 마음을 다잡고제품선물권을 위해 달려보자구요시너지는 말그대로 체험이 시작입니다저도 그랬듯이 말하지 않아도 옆에서 알아요난 왜 다이어트가 안되지 라고스트레스 받지 마시고 문의주세요시너지유주쌤 과 원인부터 찾으면방법은 너무 쉬워요여러분 시너지는 됩니다,"#경산시너지다이어트, #시너지유주쌤",33.0,0.003875968992248062,2
442,sanghoon0519,형님들과 함께좋은 인연에 늘 감사 드립니다인연 좋은인연 선후배 회포 석식 신년회 모임 맛집 선후배 직장동료 lg lgd 즐거운직장 맞팔해요 먹팔 좋아요반사갈비 고고갈비 된장찌개 떡볶이 우주선볶음밥 볶음밥 서울 상수역 홍대,"#인연, #좋은인연, #선후배, #회포, #석식, #신년회, #모임, #맛집, #선후배, #직장동료, #lg, #lgd, #즐거운직장, #맞팔해요, #먹팔, #좋아요반사, #갈비, #고고갈비, #된장찌개, #떡볶이, #우주선볶음밥, #볶음밥, #서울, #상수역, #홍대",90.0,0.010570824524312896,25
443,monggul_hyeokmom,선물생일선물 바리바리들고 온 내친구  생일날 남편 야간이라서 친구가 놀러옴 선물 한가득 고마웡,#선물생일선물,49.0,0.005755226685459244,1
444,durihana._.e24,리그램  yupddukofficial by getregrammer엽떡 엽기떡볶이 동대문엽기떡볶이엽떡크루 3기 모집 안내엽기떡볶이 미스터리 쇼퍼 엽떡크루엽떡을 사랑하는 마음으로브랜드와 매장을 점검하며 매장 개선 및 활성화를 위해함께 할 엽덕후분들을 찾습니다엽떡크루 3기 모집 상세내용모집 기간 2023년 01월 04일수  01월 15일일활동 기간 2023년 02월  05월 4개월간모집 인원 25명지원 방법 인스타그램 프로필 상단 링크 접속 네이버폼 엽떡크루 지원 신청서 제출 상세내용은 홈페이지 or 엽떡앱 이벤트 페이지를 참고 부탁 드립니다떡볶이 떡스타그램 엽스타그램 떡볶이추천 매운떡볶이 매운음식 엽포터즈 서포터즈 브랜드서포터즈 event 이벤트 갓생 엽생 방학 대학생 대학생서포터즈 홍보대사 미스터리쇼퍼 엽떡크루,"#리그램, #엽떡, #엽기떡볶이, #동대문엽기떡볶이🧡엽떡크루, #떡볶이, #떡스타그램, #엽스타그램, #떡볶이추천, #매운떡볶이, #매운음식, #엽포터즈, #서포터즈, #브랜드서포터즈, #event, #이벤트, #갓생, #엽생, #방학, #대학생, #대학생서포터즈, #홍보대사, #미스터리쇼퍼, #엽떡크루",70.0,0.00822175240779892,23
445,durihana._.e24,리그램  yupddukofficial by getregrammer엽떡 엽기떡볶이 동대문엽기떡볶이엽포터즈 5기 모집 안내 엽생 살고 싶다 매일매일 엽떡 생각만 난다 엽떡을 소문내고 싶다당신이 바로 엽포터즈 5기엽기떡볶이를 사랑하는 엽덕후들은 모두 지원 가능합니다맛있게 매운 엽기떡볶이와 함께할 엽꿍이들 모여라엽포터즈 5기 모집 상세내용모집 기간 2023년 01월 04일수  01월 15일일 활동 기간 2023년 02월  05월 4개월간모집 인원 블로그 부문 25명  인스타그램 부문 25명지원 방법 인스타그램 프로필 상단 링크 접속 네이버폼 서포터즈 지원 신청서 제출 상세내용은 홈페이지 or 엽떡앱 이벤트 페이지를 참고 부탁 드립니다떡볶이 떡스타그램 엽스타그램 떡볶이추천 매운떡볶이 매운음식 엽포터즈 서포터즈 브랜드서포터즈 event 이벤트 갓생 엽생 방학 대학생 대학생서포터즈 홍보대사 브랜드홍보대사,"#리그램, #엽떡, #엽기떡볶이, #동대문엽기떡볶이💛엽포터즈, #떡볶이, #떡스타그램, #엽스타그램, #떡볶이추천, #매운떡볶이, #매운음식, #엽포터즈, #서포터즈, #브랜드서포터즈, #event, #이벤트, #갓생, #엽생, #방학, #대학생, #대학생서포터즈, #홍보대사, #브랜드홍보대사",70.0,0.00822175240779892,22
446,ansungfood,10년이 넘게 안성식품 과 거래해온 나드리김밥합천점 사장님과 친분이 있어서 대구납작만두 를 어떻게메뉴로 판매하시는지 사진을 요청 드렸더니 보내주셨습니다라면에 김치를 먹듯 분식에서 빠질수 없는 떡볶이 와그 위에 납작만두를 토핑하였으며 효자메뉴 로 각종채소와 소스를 잘버무려 싸먹는 비빔만두 를 조리하여판매하시는 사진을 보내주셨습니다저희 안성식품에서 제조하는 납작만두는 일반 납작만두와는맛과 영양 그리고 기술이 필요한 가장 맛있는 두께로 제조하고 있으며색소를 쓰지않고 치자 를 사용하여 건강과 색을 입혔습니다대구명물 대구십미 에 해당하는 대구납작만두이것이 대구납작만두 입니다 제대로 알고 먹읍시다,"#안성식품, #나드리김밥합천점, #대구납작만두, #떡볶이, #납작만두를, #효자메뉴, #비빔만두, #치자, #대구명물, #대구십미",13.0,0.001526896875734085,10
