Category,ID,Contents,Tags,Tags_sum,Tags_count,Tags_rate,Likes,Scaled_likes,Contents_len
피자,ejej8999, 매매일지  직장인  전업투자  주린이  주식차트  주식스타그램  재테크  주식공부  주식투자  주식강의  스켈핑  단타  장기투자  주식  가치투자  비트코인  가상화폐  골프 경제적자유  일상  소통  술스타그램  피자  먹스타그램  먹방 증권 사진스타그램 광고,"#매매일지, #직장인, #전업투자, #주린이, #주식차트, #주식스타그램, #재테크, #주식공부, #주식투자, #주식강의, #스켈핑, #단타, #장기투자, #주식, #가치투자, #비트코인, #가상화폐, #골프, #경제적자유, #일상, #소통, #술스타그램, #피자, #먹스타그램, #먹방, #증권, #사진스타그램, #광고",28,4,14.29,0,0.0,148
피자,yeseongmam4, 매매일지  직장인  전업투자  주린이  주식차트  주식스타그램  재테크  주식공부  주식투자  주식강의  스켈핑  단타  장기투자  주식  가치투자  비트코인  가상화폐  골프 경제적자유  일상  소통  술스타그램  피자  먹스타그램  먹방 증권 사진스타그램 광고,"#매매일지, #직장인, #전업투자, #주린이, #주식차트, #주식스타그램, #재테크, #주식공부, #주식투자, #주식강의, #스켈핑, #단타, #장기투자, #주식, #가치투자, #비트코인, #가상화폐, #골프, #경제적자유, #일상, #소통, #술스타그램, #피자, #먹스타그램, #먹방, #증권, #사진스타그램, #광고",28,4,14.29,0,0.0,148
피자,hhhhfft112, 매매일지  직장인  전업투자  주린이  주식차트  주식스타그램  재테크  주식공부  주식투자  주식강의  스켈핑  단타  장기투자  주식  가치투자  비트코인  가상화폐  골프 경제적자유  일상  소통  술스타그램  피자  먹스타그램  먹방 증권 사진스타그램 광고,"#매매일지, #직장인, #전업투자, #주린이, #주식차트, #주식스타그램, #재테크, #주식공부, #주식투자, #주식강의, #스켈핑, #단타, #장기투자, #주식, #가치투자, #비트코인, #가상화폐, #골프, #경제적자유, #일상, #소통, #술스타그램, #피자, #먹스타그램, #먹방, #증권, #사진스타그램, #광고",28,4,14.29,0,0.0,148
피자,jjyymm1, 매매일지  직장인  전업투자  주린이  주식차트  주식스타그램  재테크  주식공부  주식투자  주식강의  스켈핑  단타  장기투자  주식  가치투자  비트코인  가상화폐  골프 경제적자유  일상  소통  술스타그램  피자  먹스타그램  먹방 증권 사진스타그램 광고,"#매매일지, #직장인, #전업투자, #주린이, #주식차트, #주식스타그램, #재테크, #주식공부, #주식투자, #주식강의, #스켈핑, #단타, #장기투자, #주식, #가치투자, #비트코인, #가상화폐, #골프, #경제적자유, #일상, #소통, #술스타그램, #피자, #먹스타그램, #먹방, #증권, #사진스타그램, #광고",28,4,14.29,0,0.0,148
피자,isngmin95,친구가 그렇게도 가자고 조르던 완벽한인생 대전관저점 드디어 다녀왔어요 저번부터 계속 가자고 가자고 하길래 한번 다녀왔는데이햐  왜 그렇게 친구가 가자고 졸랐는지 알겠더라구요ㅎㅎ맥주가 절로 땡기는 메뉴들이 한가득 있던데 완전 행복한거 있죠  욕심이 많아서 이것저것 시켰는데 우와대박  시원하게 맥주을 먼저 딱 마셔주고 안주를 먹는데크으  술맛이 절로 살아나는 맛 맥주가 꼭 설탕물처럼 느껴지게 만들더라구요 ㅎㅎ관저동오면 꼭 들러야 할 1등 맛집 완벽한인생 대전관저점  완전 추천합니다  완벽한인생대전관저점      대전맛집  대전핫플  대전핫플추천  피자  대전서구맛집추천  관저동맛집완벽한인생  대전서구맛집  대전서구핫플  관저동맛집  감성맛집  감성술집  바베큐,"#완벽한인생대전관저점, #대전맛집, #대전핫플, #대전핫플추천, #피자, #대전서구맛집추천, #관저동맛집완벽한인생, #대전서구맛집, #대전서구핫플, #관저동맛집, #감성맛집, #감성술집, #바베큐",13,1,7.69,2,0.0011514104778353,371
피자,vanessareid92n7b, 영양공급 데일리 소통스타그램 소통좋아요 좋반 일상생활 선팔후맞팔 맞팔해 소통하자 곱창국수 두피문신 신월동네일 음색깡패 눈호강하고 존맛탱 네일샵 피자 소통그램 빵,"#영양공급, #데일리, #소통스타그램, #소통좋아요, #좋반, #일상생활, #선팔후맞팔, #맞팔해, #소통하자, #곱창국수, #두피문신, #신월동네일, #음색깡패, #눈호강하고, #존맛탱, #네일샵, #피자, #소통그램, #빵",19,3,15.79,4,0.0023028209556706,90
피자,andreawalsh781dc, 대교 맛집 선팔은맞팔 맞팔로우 한국인의밥상 디디미니언쥬 소통 강릉여행중 먹방찍고옴 맞팔댓 인스타일상 난먹기만할거야 첫줄 소통환영 맞팔해용 시래기 피자 맛집스타그램 오늘먹방끝,"#대교, #맛집, #선팔은맞팔, #맞팔로우, #한국인의밥상, #디디미니언쥬, #소통, #강릉여행중, #먹방찍고옴, #맞팔댓, #인스타일상, #난먹기만할거야, #첫줄, #소통환영, #맞팔해용, #시래기, #피자, #맛집스타그램, #오늘먹방끝",19,6,31.58,2,0.0011514104778353,97
피자,nine_pub, 피닉스다트POL 2주차아쉬운 패배 다들 고생했어다음번 경기 더 파이팅 해서 후회없는 경기 합시다   아자자자         성내동  나인펍  강동  천호동 다트  다트동호회  팀나인 피닉스다트  피닉스다트POL 와인  맥주  위스키  피자  치즈,"#피닉스다트POL, #성내동, #나인펍, #강동, #천호동, #다트, #다트동호회, #팀나인, #피닉스다트, #피닉스다트POL, #와인, #맥주, #위스키, #피자, #치즈",15,1,6.67,48,0.0276338514680483,138
피자,baggyeongja112, 너기 리북집 가을계절 소통좋아요 맞팔선팔 맞팔은댓 전용잔 맛이좋아요 먹방찍고옴 프로먹방꾼 서우봉 부천맛집추천 선팔은곧맞팔 백일상꾸미기 먹방시작 정신없다 피자 고냥이그램 먹는순간은행복,"#너기, #리북집, #가을계절, #소통좋아요, #맞팔선팔, #맞팔은댓, #전용잔, #맛이좋아요, #먹방찍고옴, #프로먹방꾼, #서우봉, #부천맛집추천, #선팔은곧맞팔, #백일상꾸미기, #먹방시작, #정신없다, #피자, #고냥이그램, #먹는순간은행복",19,5,26.32,2,0.0011514104778353,102
피자,lilyedmunds120s6x, 선팔은맞팔 리북집 돼지 일상스타그램 맞팔해요 아기옷스타그램 분관 광주근교나들이 유치원입학 익선동비밀 먹는게좋아 맞팔해여 즐거운추억하나추가 좋튀 존맛탱 시래기 피자 소통해요 전시홀,"#선팔은맞팔, #리북집, #돼지, #일상스타그램, #맞팔해요, #아기옷스타그램, #분관, #광주근교나들이, #유치원입학, #익선동비밀, #먹는게좋아, #맞팔해여, #즐거운추억하나추가, #좋튀, #존맛탱, #시래기, #피자, #소통해요, #전시홀",19,4,21.05,1,0.0005757052389176,100
피자,seonghwagang5, 일상 긍정적인생각 고마운사람 조녜 맞팔선팔 먹팔맞팔 음식이랑썸탐 맞팔해요우리 소통하자 휴식시간 서우봉 신월동네일 음색깡패 맞팔하자 좋아요반사 시래기 피자 먹자그램 반사,"#일상, #긍정적인생각, #고마운사람, #조녜, #맞팔선팔, #먹팔맞팔, #음식이랑썸탐, #맞팔해요우리, #소통하자, #휴식시간, #서우봉, #신월동네일, #음색깡패, #맞팔하자, #좋아요반사, #시래기, #피자, #먹자그램, #반사",19,5,26.32,4,0.0023028209556706,94
피자,rachel782kinnwr, 선팔은맞팔 맛집 여자가을룩 첫줄반사 같이먹자 맞팔은댓 선팔후맞팔 맞팔가요 맛있는음식 익선동비밀 문어낚시 하동재첩국수 여름마켓 좋튀 일상소통 요리그램 피자 먹자그램 반사,"#선팔은맞팔, #맛집, #여자가을룩, #첫줄반사, #같이먹자, #맞팔은댓, #선팔후맞팔, #맞팔가요, #맛있는음식, #익선동비밀, #문어낚시, #하동재첩국수, #여름마켓, #좋튀, #일상소통, #요리그램, #피자, #먹자그램, #반사",19,6,31.58,3,0.001727115716753,94
피자,andreahamilton795mzm, 대교 맛집 선팔은맞팔 첫줄반사 일상생활 맞팔하면선팔 음식이랑썸탐 댓글소통 먹방찍고옴 익선동비밀 배고프당 일상기록 여름마켓 가족들과함께 좋아요반사 요리그램 피자 소통해요 빵,"#대교, #맛집, #선팔은맞팔, #첫줄반사, #일상생활, #맞팔하면선팔, #음식이랑썸탐, #댓글소통, #먹방찍고옴, #익선동비밀, #배고프당, #일상기록, #여름마켓, #가족들과함께, #좋아요반사, #요리그램, #피자, #소통해요, #빵",19,6,31.58,4,0.0023028209556706,96
피자,jahteslaa, 퇴사하고싶다 긍정적인생각 가을계절 일상스타그램 맞팔해요 특별한날특별한선물 스파게티 맞팔가요 맞팔은댓 대학로맛집추천 두피문신 일상기록 선팔은곧맞팔 소통환영 밥상일기 애쉬브라운 피자 일상 미용,"#퇴사하고싶다, #긍정적인생각, #가을계절, #일상스타그램, #맞팔해요, #특별한날특별한선물, #스파게티, #맞팔가요, #맞팔은댓, #대학로맛집추천, #두피문신, #일상기록, #선팔은곧맞팔, #소통환영, #밥상일기, #애쉬브라운, #피자, #일상, #미용",19,5,26.32,4,0.0023028209556706,106
피자,muneunyeong6125, 과슈 선맞팔 가을계절 소통좋아요 한국인의밥상 일상생활 소통 서귀포딱새우회 입간판 휴식시간 맞팔선팔환영 난먹기만할거야 첫줄 소통 댓글소통 정신없다 피자 맛집스타그램 소소한행복,"#과슈, #선맞팔, #가을계절, #소통좋아요, #한국인의밥상, #일상생활, #소통, #서귀포딱새우회, #입간판, #휴식시간, #맞팔선팔환영, #난먹기만할거야, #첫줄, #소통, #댓글소통, #정신없다, #피자, #맛집스타그램, #소소한행복",19,7,36.84,0,0.0,97
피자,kyli.ewhite707ehl, 영양공급 맞팔좋아요 데일리그램 메시지 한국인의밥상 특별한날특별한선물 이태원칵테일 감칠맛가성비 입간판 대학로맛집추천 맞팔선팔환영 음식 넘모맛있어 백일상꾸미기 일상소통 맞팔스타그램 피자 침나올라그램 미용,"#영양공급, #맞팔좋아요, #데일리그램, #메시지, #한국인의밥상, #특별한날특별한선물, #이태원칵테일, #감칠맛가성비, #입간판, #대학로맛집추천, #맞팔선팔환영, #음식, #넘모맛있어, #백일상꾸미기, #일상소통, #맞팔스타그램, #피자, #침나올라그램, #미용",19,4,21.05,4,0.0023028209556706,112
피자,eoyumin, 일상스타그램 맞팔좋아요 제작하기 일상스타그램 한국인의밥상 일상사진 이태원칵테일 밴드로고 먹방찍고옴 프로먹방꾼 문어낚시 에스컬레이터 음색깡패 소통 댓글소통 요리그램 피자 소통그램 반사,"#일상스타그램, #맞팔좋아요, #제작하기, #일상스타그램, #한국인의밥상, #일상사진, #이태원칵테일, #밴드로고, #먹방찍고옴, #프로먹방꾼, #문어낚시, #에스컬레이터, #음색깡패, #소통, #댓글소통, #요리그램, #피자, #소통그램, #반사",19,7,36.84,1,0.0005757052389176,102
피자,seogongjae, 영양공급 긍정적인생각 가을계절 아이교육은아이고고 한국인의밥상 맞팔은댓 스파게티 강릉여행중 2만원대 맞팔댓 배고프당 신월동네일 여름마켓 홍대편집샵 일상소통 요리그램 피자 맛집스타그램 반사,"#영양공급, #긍정적인생각, #가을계절, #아이교육은아이고고, #한국인의밥상, #맞팔은댓, #스파게티, #강릉여행중, #2만원대, #맞팔댓, #배고프당, #신월동네일, #여름마켓, #홍대편집샵, #일상소통, #요리그램, #피자, #맛집스타그램, #반사",19,3,15.79,3,0.001727115716753,104
피자,jegahanbeonmeogeobolgeyodyuis, 너기 캐논800d 돼지 소통좋아요 맞팔선팔 먹는순간기절 먹팔해요 광주근교나들이 먹방찍고옴 곱창국수 인스타일상 에스컬레이터 즐거운추억하나추가 가족들과함께 먹방시작 맞팔 피자 소통그램 오늘먹방끝,"#너기, #캐논800d, #돼지, #소통좋아요, #맞팔선팔, #먹는순간기절, #먹팔해요, #광주근교나들이, #먹방찍고옴, #곱창국수, #인스타일상, #에스컬레이터, #즐거운추억하나추가, #가족들과함께, #먹방시작, #맞팔, #피자, #소통그램, #오늘먹방끝",19,4,21.05,0,0.0,107
피자,lindaburgess889n7y, 대교 팝핑댄스 가을계절 조녜 맞팔그램 먹는순간기절 전용잔 밴드로고 소통하자 휴식시간 맞팔선팔환영 일상기록 여름마켓 맞팔하자 일상소통 가족여행 피자 소통해요 반사,"#대교, #팝핑댄스, #가을계절, #조녜, #맞팔그램, #먹는순간기절, #전용잔, #밴드로고, #소통하자, #휴식시간, #맞팔선팔환영, #일상기록, #여름마켓, #맞팔하자, #일상소통, #가족여행, #피자, #소통해요, #반사",19,4,21.05,1,0.0005757052389176,90
피자,gottviswotatrodwx, 일상 맞팔좋아요 선팔은맞팔 메시지 맞팔선팔 아기옷스타그램 소통 맛이좋아요 맞팔은댓 익선동비밀 인스타일상 일상기록 instafood 백일상꾸미기 일상소통 네일샵 피자 소통그램 소소한행복,"#일상, #맞팔좋아요, #선팔은맞팔, #메시지, #맞팔선팔, #아기옷스타그램, #소통, #맛이좋아요, #맞팔은댓, #익선동비밀, #인스타일상, #일상기록, #instafood, #백일상꾸미기, #일상소통, #네일샵, #피자, #소통그램, #소소한행복",19,10,52.63,0,0.0,103
피자,velyly___,ෆ이시간까지 잠도 안오고    피자 먹고싶응거  실화냐 ㅋㅋㅋㅋ 쭈욱쭈욱 늘어나는  피자치즈 거기에 끝내주는  토핑   너무 먹구싶쟈나 ,"#피자, #실화냐, #피자치즈, #토핑",4,1,25.0,8,0.0046056419113413,76
피자,_a_pizzamyheart,Pizza Salami x Büffelmozzarella            pizza  italianfood  pizzalover  pizzatime  cheese  pasta  mozzarella  pizzaporn  pizzas  italian  pizzeria  pizzaria  피자  margherita  dinner  ピザ  pizzaparty  napoli  pizzaislife  pizzalovers  foodgasm  pizzalove,"#pizza, #italianfood, #pizzalover, #pizzatime, #cheese, #pasta, #mozzarella, #pizzaporn, #pizzas, #italian, #pizzeria, #pizzaria, #피자, #margherita, #dinner, #ピザ, #pizzaparty, #napoli, #pizzaislife, #pizzalovers, #foodgasm, #pizzalove",22,1,4.55,5,0.0028785261945883,254
피자,ha.ram134, 선팔은맞팔 맛집 데일리그램 구구전복삼계탕 맞팔그램 먹는순간기절 이태원칵테일 맛이좋아요 먹방찍고옴 강원도에어비앤비 죠스 맞팔해여 안압지야경 소통 먹방시작 심심해 피자 맛집스타그램 반사,"#선팔은맞팔, #맛집, #데일리그램, #구구전복삼계탕, #맞팔그램, #먹는순간기절, #이태원칵테일, #맛이좋아요, #먹방찍고옴, #강원도에어비앤비, #죠스, #맞팔해여, #안압지야경, #소통, #먹방시작, #심심해, #피자, #맛집스타그램, #반사",19,6,31.58,1,0.0005757052389176,102
피자,ellalambert151xly, 퇴사하고싶다 리북집 금오동꽃집 메시지 맞팔해요 먹는순간기절 먹팔해요 맞팔해 먹방찍고옴 음식그램 일상 일상기록 instafood 백일상꾸미기 맞팔해용 맞좋튀 피자 옛것들 먹는순간은행복,"#퇴사하고싶다, #리북집, #금오동꽃집, #메시지, #맞팔해요, #먹는순간기절, #먹팔해요, #맞팔해, #먹방찍고옴, #음식그램, #일상, #일상기록, #instafood, #백일상꾸미기, #맞팔해용, #맞좋튀, #피자, #옛것들, #먹는순간은행복",19,5,26.32,1,0.0005757052389176,102
피자,wendyjames752tep, 수유타투잘하는곳 리북집 고마운사람 너무맛있어 어린이집졸업 아기옷스타그램 선팔후맞팔 감칠맛가성비 맛있는음식 익선동비밀 죠스 하동재첩국수 넘모맛있어 좋튀 존맛탱 요리그램 피자 소통해요우리 소소한행복,"#수유타투잘하는곳, #리북집, #고마운사람, #너무맛있어, #어린이집졸업, #아기옷스타그램, #선팔후맞팔, #감칠맛가성비, #맛있는음식, #익선동비밀, #죠스, #하동재첩국수, #넘모맛있어, #좋튀, #존맛탱, #요리그램, #피자, #소통해요우리, #소소한행복",19,2,10.53,0,0.0,109
피자,unanash832j0b, 선팔하면맞팔 맛집 고마운사람 캐디 좋반 디디미니언쥬 분관 밴드로고 입간판 익선동비밀 일상 난먹기만할거야 안압지야경 소통 존맛탱 맞팔 피자 소통해요 먹는순간은행복,"#선팔하면맞팔, #맛집, #고마운사람, #캐디, #좋반, #디디미니언쥬, #분관, #밴드로고, #입간판, #익선동비밀, #일상, #난먹기만할거야, #안압지야경, #소통, #존맛탱, #맞팔, #피자, #소통해요, #먹는순간은행복",19,6,31.58,3,0.001727115716753,90
피자,coenari755, 과슈 긍정적인생각 가을계절 조녜 한국인의밥상 웨딩부케 전용잔 맞팔해 유치원입학 곱창국수 인스타일상 맛있어 생신꽃배달 가족들과함께 댓글소통 맞좋튀 피자 옛것들 맞팔소통,"#과슈, #긍정적인생각, #가을계절, #조녜, #한국인의밥상, #웨딩부케, #전용잔, #맞팔해, #유치원입학, #곱창국수, #인스타일상, #맛있어, #생신꽃배달, #가족들과함께, #댓글소통, #맞좋튀, #피자, #옛것들, #맞팔소통",19,5,26.32,2,0.0011514104778353,93
피자,gogimeong, 오늘뭐먹지 팝핑댄스 고마운사람 조녜 어린이집졸업 갈월이골목 음식이랑썸탐 맞팔가요 소소한일상 프로먹방꾼 인스타일상 맛있어 안압지야경 맞팔환영해요 먹방시작 맞좋튀 피자 옛것들 오늘먹방끝,"#오늘뭐먹지, #팝핑댄스, #고마운사람, #조녜, #어린이집졸업, #갈월이골목, #음식이랑썸탐, #맞팔가요, #소소한일상, #프로먹방꾼, #인스타일상, #맛있어, #안압지야경, #맞팔환영해요, #먹방시작, #맞좋튀, #피자, #옛것들, #오늘먹방끝",19,6,31.58,0,0.0,102
피자,sandramacdonald6ser, 일상 맞팔100 제작하기 첫줄반사 좋반 맞팔하면선팔 음식이랑썸탐 밴드로고 유치원입학 익선동비밀 두피문신 부천맛집추천 여름마켓 좋튀 맞팔해용 심심해 피자 맛집스타그램 먹어보자,"#일상, #맞팔100, #제작하기, #첫줄반사, #좋반, #맞팔하면선팔, #음식이랑썸탐, #밴드로고, #유치원입학, #익선동비밀, #두피문신, #부천맛집추천, #여름마켓, #좋튀, #맞팔해용, #심심해, #피자, #맛집스타그램, #먹어보자",19,5,26.32,2,0.0011514104778353,97
피자,southsidestudiosmoncrief, 일상 수유설빙 여자가을룩 메시지 맞팔선팔 일상사진 음식이랑썸탐 댓글소통 입간판 곱창국수 두피문신 일상기록 즐거운추억하나추가 맞팔하자 좋아요반사 시래기 피자 침나올라그램 반사,"#일상, #수유설빙, #여자가을룩, #메시지, #맞팔선팔, #일상사진, #음식이랑썸탐, #댓글소통, #입간판, #곱창국수, #두피문신, #일상기록, #즐거운추억하나추가, #맞팔하자, #좋아요반사, #시래기, #피자, #침나올라그램, #반사",19,6,31.58,3,0.001727115716753,97
피자,rubypope557, 영양공급 캐논800d 가을계절 소통좋아요 일상생활 특별한날특별한선물 선팔후맞팔 서귀포딱새우회 먹방찍고옴 프로먹방꾼 인스타일상 부천맛집추천 선팔은곧맞팔 좋튀 3차주문 요리그램 피자 맛집스타그램 선팔맞팔,"#영양공급, #캐논800d, #가을계절, #소통좋아요, #일상생활, #특별한날특별한선물, #선팔후맞팔, #서귀포딱새우회, #먹방찍고옴, #프로먹방꾼, #인스타일상, #부천맛집추천, #선팔은곧맞팔, #좋튀, #3차주문, #요리그램, #피자, #맛집스타그램, #선팔맞팔",19,4,21.05,0,0.0,112
피자,caro.lynbailey449hxn, 일상스타그램 캐논800d 제작하기 메시지 맞팔그램 맞팔하면선팔 시베리아횡단열차 댓글소통 소소한일상 맞팔댓 일상 하동재첩국수 넘모맛있어 맞팔하자 3차주문 가족여행 피자 고냥이그램 먹어보자,"#일상스타그램, #캐논800d, #제작하기, #메시지, #맞팔그램, #맞팔하면선팔, #시베리아횡단열차, #댓글소통, #소소한일상, #맞팔댓, #일상, #하동재첩국수, #넘모맛있어, #맞팔하자, #3차주문, #가족여행, #피자, #고냥이그램, #먹어보자",19,5,26.32,0,0.0,104
피자,angelawelch3624ci, 수유타투잘하는곳 수유설빙 데일리그램 소통좋아요 맞팔선팔 일상사진 전용잔 감칠맛가성비 2만원대 맞팔댓 맞팔선팔환영 일상기록 instafood 가족들과함께 댓글소통 네일샵 피자 옛것들 빵,"#수유타투잘하는곳, #수유설빙, #데일리그램, #소통좋아요, #맞팔선팔, #일상사진, #전용잔, #감칠맛가성비, #2만원대, #맞팔댓, #맞팔선팔환영, #일상기록, #instafood, #가족들과함께, #댓글소통, #네일샵, #피자, #옛것들, #빵",19,4,21.05,0,0.0,103
피자,_a_pizzamyheart,Pizza Parma x Salami             pizza  italianfood  pizzalover  pizzatime  cheese  pasta  mozzarella  pizzaporn  pizzas  italian  pizzeria  pizzaria  피자  margherita  dinner  ピザ  pizzaparty  napoli  pizzaislife  pizzalovers  foodgasm  pizzalove  oonikoda  ooni,"#pizza, #italianfood, #pizzalover, #pizzatime, #cheese, #pasta, #mozzarella, #pizzaporn, #pizzas, #italian, #pizzeria, #pizzaria, #피자, #margherita, #dinner, #ピザ, #pizzaparty, #napoli, #pizzaislife, #pizzalovers, #foodgasm, #pizzalove, #oonikoda, #ooni",24,1,4.17,11,0.0063327576280944,260
피자,hyeonseo2017, 오늘뭐먹지 맞팔좋아요 여자가을룩 맞팔로우 맞팔해요 특별한날특별한선물 소통합시다 강릉여행중 유치원입학 맞팔댓 인스타일상 부천맛집추천 안압지야경 소통환영 3차주문 애쉬브라운 피자 소통그램 소소한행복,"#오늘뭐먹지, #맞팔좋아요, #여자가을룩, #맞팔로우, #맞팔해요, #특별한날특별한선물, #소통합시다, #강릉여행중, #유치원입학, #맞팔댓, #인스타일상, #부천맛집추천, #안압지야경, #소통환영, #3차주문, #애쉬브라운, #피자, #소통그램, #소소한행복",19,4,21.05,3,0.001727115716753,109
피자,jejufree,제주도 인제사거리 24시간 카페 더노벰버라운지 The November Lounge 한밤중에 자다가 깼는데너무 피자가 먹고 싶어졌다 대부분 피자가게들은 문을 닫았다 무지개맥주에서 시카고피자를 판다 그런데 곧 영업종료다 다시 잘찾아보니 24시간영업 하고피자도 파는 곳을 발견했다 고르곤피자를 먹으려고 왔더니피자메뉴가 딴걸로 3가지만 있다 로제베이컨쉬림프피자를 시켰다 혼자 먹기에 좋게 아담사이즈다 먹고 싶었던 피자를 먹으니 맛나다 커피는 아포카토를 시켰다 커피의 쓴맛과 달달한 아이스크림을 즐기려고   노벰버라운지 공간이 넓다 좌석도 많고   밤에 잠이 안오거나 하면 시간 보내기 좋겠다 공부나 업무보기에도 좋고    제주도  인제사거리 노벰버라운지 더노벰버러운지 24시간영업 카페  피자 로제베이컨쉬프림피자 아포카토 커피 제주도카페,"#제주도, #인제사거리, #노벰버라운지, #더노벰버러운지, #24시간영업, #카페, #피자, #로제베이컨쉬프림피자, #아포카토, #커피, #제주도카페",11,1,9.09,178,0.102475532527346,408
피자,haspeulweoldeu, 선팔하면맞팔 데일리 구조도 멋글씨 같이먹자 맞팔하면선팔 시베리아횡단열차 강릉여행중 소통하자 프로먹방꾼 문어낚시 맛있어 instafood 소통 밥상일기 요리그램 피자 먹자그램 맞팔소통,"#선팔하면맞팔, #데일리, #구조도, #멋글씨, #같이먹자, #맞팔하면선팔, #시베리아횡단열차, #강릉여행중, #소통하자, #프로먹방꾼, #문어낚시, #맛있어, #instafood, #소통, #밥상일기, #요리그램, #피자, #먹자그램, #맞팔소통",19,7,36.84,2,0.0011514104778353,102
피자,jinjayun8, 오늘뭐먹지 리북집 구조도 메시지 좋반 특별한날특별한선물 시베리아횡단열차 맞팔해 유치원입학 강원도에어비앤비 먹는게좋아 맞팔은댓글 음색깡패 좋튀 맞팔해용 애쉬브라운 피자 옛것들 먹는순간은행복,"#오늘뭐먹지, #리북집, #구조도, #메시지, #좋반, #특별한날특별한선물, #시베리아횡단열차, #맞팔해, #유치원입학, #강원도에어비앤비, #먹는게좋아, #맞팔은댓글, #음색깡패, #좋튀, #맞팔해용, #애쉬브라운, #피자, #옛것들, #먹는순간은행복",19,4,21.05,4,0.0023028209556706,105
피자,gabriellecoleman517ziv, 너기 팝핑댄스 여자가을룩 구구전복삼계탕 어린이집졸업 디디미니언쥬 음식이랑썸탐 맞팔해요우리 맛있는음식 맞팔댓 문어낚시 맞팔은댓글 생신꽃배달 가족들과함께 먹방시작 심심해 피자 일상 반사,"#너기, #팝핑댄스, #여자가을룩, #구구전복삼계탕, #어린이집졸업, #디디미니언쥬, #음식이랑썸탐, #맞팔해요우리, #맛있는음식, #맞팔댓, #문어낚시, #맞팔은댓글, #생신꽃배달, #가족들과함께, #먹방시작, #심심해, #피자, #일상, #반사",19,4,21.05,2,0.0011514104778353,102
피자,melanieedmunds652ali, 너기 맞팔좋아요 구조도 소통좋아요 좋반 디디미니언쥬 음식이랑썸탐 감칠맛가성비 맛있는음식 대학로맛집추천 배고프당 에스컬레이터 음색깡패 소통환영 맞팔해용 심심해 피자 네일아트 맞팔소통,"#너기, #맞팔좋아요, #구조도, #소통좋아요, #좋반, #디디미니언쥬, #음식이랑썸탐, #감칠맛가성비, #맛있는음식, #대학로맛집추천, #배고프당, #에스컬레이터, #음색깡패, #소통환영, #맞팔해용, #심심해, #피자, #네일아트, #맞팔소통",19,4,21.05,1,0.0005757052389176,101
피자,charlottejones7419, 과슈 팝핑댄스 여자가을룩 맞팔로우 좋반 웨딩부케 먹팔해요 서귀포딱새우회 입간판 강원도에어비앤비 일상 에스컬레이터 안압지야경 맞팔환영해요 맞팔해용 가족여행 피자 일상 빵,"#과슈, #팝핑댄스, #여자가을룩, #맞팔로우, #좋반, #웨딩부케, #먹팔해요, #서귀포딱새우회, #입간판, #강원도에어비앤비, #일상, #에스컬레이터, #안압지야경, #맞팔환영해요, #맞팔해용, #가족여행, #피자, #일상, #빵",19,6,31.58,4,0.0023028209556706,94
피자,joan.forsyth3565k, 너기 수유설빙 돼지 일상스타그램 한국인의밥상 특별한날특별한선물 스파게티 맞팔해요우리 소통하자 음식그램 죠스 하동재첩국수 음색깡패 소통 3차주문 맞팔스타그램 피자 소통해요 빵,"#너기, #수유설빙, #돼지, #일상스타그램, #한국인의밥상, #특별한날특별한선물, #스파게티, #맞팔해요우리, #소통하자, #음식그램, #죠스, #하동재첩국수, #음색깡패, #소통, #3차주문, #맞팔스타그램, #피자, #소통해요, #빵",19,4,21.05,1,0.0005757052389176,97
피자,faithhernandez9894hq, 오늘뭐먹지 맞팔100 소통스타그램 소통좋아요 맞팔선팔 웨딩부케 전용잔 감칠맛가성비 소소한일상 곱창국수 먹는게좋아 에스컬레이터 선팔은곧맞팔 맛이가너무좋아요 3차주문 네일샵 피자 침나올라그램 미용,"#오늘뭐먹지, #맞팔100, #소통스타그램, #소통좋아요, #맞팔선팔, #웨딩부케, #전용잔, #감칠맛가성비, #소소한일상, #곱창국수, #먹는게좋아, #에스컬레이터, #선팔은곧맞팔, #맛이가너무좋아요, #3차주문, #네일샵, #피자, #침나올라그램, #미용",19,2,10.53,1,0.0005757052389176,108
피자,reobemandu, 수유타투잘하는곳 맞팔좋아요 구조도 구구전복삼계탕 맞팔그램 맞팔은댓 음식이랑썸탐 맞팔해 맞팔은댓 맞팔댓 문어낚시 음식 instafood 눈호강하고 맞팔해용 애쉬브라운 피자 옛것들 소소한행복,"#수유타투잘하는곳, #맞팔좋아요, #구조도, #구구전복삼계탕, #맞팔그램, #맞팔은댓, #음식이랑썸탐, #맞팔해, #맞팔은댓, #맞팔댓, #문어낚시, #음식, #instafood, #눈호강하고, #맞팔해용, #애쉬브라운, #피자, #옛것들, #소소한행복",19,7,36.84,0,0.0,105
피자,s2s2___tka, 피자 야식은피자 맛있다 야식타임 언넝자자 먹고자자 맛있네 살찐다 오늘도 먹방 피자피자 치즈 좋아요반사 맞팔환영,"#피자, #야식은피자, #맛있다, #야식타임, #언넝자자, #먹고자자, #맛있네, #살찐다, #오늘도, #먹방, #피자피자, #치즈, #좋아요반사, #맞팔환영",14,2,14.29,6,0.003454231433506,62
